date,ticker,price,daily_change,market_cap,trailing_pe,eps,52w_high,52w_low,open,high,low,close,volume
2026-04-08,RKLB,69.08 USD,+4.16%,N/A,N/A,N/A,N/A,N/A,72.00,73.67,67.81,69.08,26.86M
2026-04-08,SPIR,20.50 USD,+31.66%,N/A,N/A,N/A,N/A,N/A,16.00,20.50,16.00,20.50,5.61M
2026-04-08,T,27.07 USD,-2.46%,N/A,N/A,N/A,N/A,N/A,26.95,27.22,26.63,27.07,47.84M
2026-04-08,XOM,156.22 USD,-4.69%,N/A,N/A,N/A,N/A,N/A,153.52,156.35,150.98,156.22,31.31M
2026-04-09,AAPL,260.49 USD,+0.61%,N/A,N/A,N/A,N/A,N/A,259.00,261.12,256.07,260.49,28.12M
2026-04-09,ALAB,129.46 USD,+3.19%,N/A,N/A,N/A,N/A,N/A,125.89,129.68,123.50,129.46,3.77M
2026-04-09,AMD,236.64 USD,+2.08%,N/A,N/A,N/A,N/A,N/A,233.01,237.10,230.91,236.64,27.13M
2026-04-09,ATKR,67.85 USD,+2.94%,N/A,N/A,N/A,N/A,N/A,65.21,68.30,65.19,67.85,"440,100"
2026-04-09,AVAV,177.70 USD,-4.94%,N/A,N/A,N/A,N/A,N/A,187.50,187.50,175.87,177.70,1.27M
2026-04-09,CAT,785.57 USD,+2.01%,N/A,N/A,N/A,N/A,N/A,771.53,794.01,771.52,785.57,2.80M
2026-04-09,COHR,284.17 USD,+0.84%,N/A,N/A,N/A,N/A,N/A,286.40,301.00,277.19,284.17,6.37M
2026-04-09,FLNC,13.56 USD,+3.35%,N/A,N/A,N/A,N/A,N/A,13.06,13.66,12.92,13.56,3.08M
2026-04-09,HUM,197.32 USD,-0.54%,N/A,N/A,N/A,N/A,N/A,197.05,200.44,194.54,197.32,1.32M
2026-04-09,IONQ,28.08 USD,-3.14%,N/A,N/A,N/A,N/A,N/A,28.75,29.25,27.82,28.08,16.36M
2026-04-09,KEY,21.65 USD,+1.69%,N/A,N/A,N/A,N/A,N/A,21.21,21.70,21.19,21.65,10.12M
2026-04-09,KO,78.18 USD,+1.15%,N/A,N/A,N/A,N/A,N/A,76.65,78.29,76.37,78.18,14.31M
2026-04-09,KTOS,68.33 USD,-8.23%,N/A,N/A,N/A,N/A,N/A,74.20,74.50,68.28,68.33,3.79M
2026-04-09,MOD,241.52 USD,+2.84%,N/A,N/A,N/A,N/A,N/A,234.08,249.00,234.08,241.52,"904,800"
2026-04-09,MSFT,374.33 USD,+0.55%,2.78T,23.42,15.98,555.45,350.25,N/A,N/A,N/A,N/A,N/A
2026-04-09,NVDA,182.08 USD,+2.23%,4.43T,37.16,4.90,212.19,94.46,N/A,N/A,N/A,N/A,N/A
2026-04-09,NXT,113.59 USD,-2.42%,N/A,N/A,N/A,N/A,N/A,116.38,118.45,112.38,113.59,1.33M
2026-04-09,ORA,113.82 USD,+0.30%,N/A,N/A,N/A,N/A,N/A,113.58,115.03,113.52,113.82,"476,700"
2026-04-09,OXY,58.53 USD,-2.07%,N/A,N/A,N/A,N/A,N/A,60.10,60.73,58.23,58.53,15.50M
2026-04-09,PL,34.23 USD,-6.35%,N/A,N/A,N/A,N/A,N/A,36.50,37.17,33.94,34.23,11.31M
2026-04-09,PLUG,2.74 USD,+3.40%,N/A,N/A,N/A,N/A,N/A,2.63,2.84,2.62,2.74,76.70M
2026-04-09,RDW,9.22 USD,-4.06%,N/A,N/A,N/A,N/A,N/A,9.53,9.76,9.10,9.22,12.85M
2026-04-09,RKLB,66.74 USD,-3.39%,N/A,N/A,N/A,N/A,N/A,69.06,69.79,66.54,66.74,17.25M
2026-04-09,SPIR,17.92 USD,-12.59%,N/A,N/A,N/A,N/A,N/A,17.68,19.24,17.36,17.92,8.90M
2026-04-09,T,26.56 USD,-1.86%,N/A,N/A,N/A,N/A,N/A,26.95,27.13,26.48,26.56,41.44M
2026-04-09,XOM,155.04 USD,-0.76%,N/A,N/A,N/A,N/A,N/A,156.86,159.23,154.31,155.04,25.87M
2026-04-10,AAPL,260.48 USD,-0.00%,N/A,N/A,N/A,N/A,N/A,259.98,262.19,259.02,260.48,31.29M
2026-04-10,ALAB,149.05 USD,+15.13%,N/A,N/A,N/A,N/A,N/A,134.73,151.38,134.52,149.05,10.91M
2026-04-10,AMD,245.04 USD,+3.55%,N/A,N/A,N/A,N/A,N/A,239.00,249.58,238.96,245.04,36.48M
2026-04-10,ATKR,67.83 USD,-0.03%,N/A,N/A,N/A,N/A,N/A,68.31,69.15,67.58,67.83,"338,200"
2026-04-10,AVAV,179.72 USD,+1.14%,N/A,N/A,N/A,N/A,N/A,177.75,182.02,174.73,179.72,"869,100"
2026-04-10,CAT,789.16 USD,+0.46%,N/A,N/A,N/A,N/A,N/A,789.17,796.33,784.75,789.16,1.87M
2026-04-10,COHR,307.50 USD,+8.21%,N/A,N/A,N/A,N/A,N/A,295.95,310.98,275.69,307.50,7.97M
2026-04-10,FLNC,13.78 USD,+1.62%,N/A,N/A,N/A,N/A,N/A,13.66,14.77,13.60,13.78,4.21M
2026-04-10,HUM,192.15 USD,-2.62%,N/A,N/A,N/A,N/A,N/A,198.71,199.79,191.89,192.15,1.37M
2026-04-10,IONQ,28.79 USD,+2.53%,N/A,N/A,N/A,N/A,N/A,28.28,29.37,28.13,28.79,13.04M
2026-04-10,KEY,21.46 USD,-0.88%,N/A,N/A,N/A,N/A,N/A,21.62,21.66,21.44,21.46,9.40M
2026-04-10,KO,77.47 USD,-0.91%,N/A,N/A,N/A,N/A,N/A,77.98,78.17,77.31,77.47,11.08M
2026-04-10,KTOS,70.34 USD,+2.94%,N/A,N/A,N/A,N/A,N/A,68.02,70.53,67.43,70.34,2.89M
2026-04-10,MOD,241.46 USD,-0.02%,N/A,N/A,N/A,N/A,N/A,244.14,245.00,235.34,241.46,"652,000"
2026-04-10,MSFT,373.07 USD,-0.34%,2.77T,23.36,15.97,555.45,350.25,N/A,N/A,N/A,N/A,N/A
2026-04-10,NVDA,183.91 USD,+1.01%,4.47T,37.61,4.89,212.19,94.46,N/A,N/A,N/A,N/A,N/A
2026-04-10,NXT,117.97 USD,+3.86%,N/A,N/A,N/A,N/A,N/A,113.59,119.87,112.93,117.97,1.36M
2026-04-10,ORA,115.22 USD,+1.23%,N/A,N/A,N/A,N/A,N/A,116.35,117.33,114.55,115.22,"478,600"
2026-04-10,OXY,57.97 USD,-0.96%,N/A,N/A,N/A,N/A,N/A,58.04,58.82,57.63,57.97,10.48M
2026-04-10,PL,34.67 USD,+1.29%,N/A,N/A,N/A,N/A,N/A,34.88,36.39,33.95,34.67,9.43M
2026-04-10,PLUG,2.74 USD,+0.00%,N/A,N/A,N/A,N/A,N/A,2.80,2.90,2.73,2.74,60.96M
2026-04-10,RDW,9.29 USD,+0.76%,N/A,N/A,N/A,N/A,N/A,9.45,9.71,9.06,9.29,14.31M
2026-04-10,RKLB,68.05 USD,+1.96%,N/A,N/A,N/A,N/A,N/A,67.70,70.06,66.34,68.05,18.62M
2026-04-10,SPIR,21.56 USD,+20.31%,N/A,N/A,N/A,N/A,N/A,18.85,21.56,18.70,21.56,6.26M
2026-04-10,T,26.46 USD,-0.38%,N/A,N/A,N/A,N/A,N/A,26.52,26.70,26.29,26.46,31.99M
2026-04-10,XOM,152.51 USD,-1.63%,N/A,N/A,N/A,N/A,N/A,154.04,155.12,151.92,152.51,21.07M
2026-04-13,AAPL,259.20 USD,-0.49%,N/A,N/A,N/A,N/A,N/A,259.73,260.18,256.66,259.20,36.23M
2026-04-13,ALAB,166.79 USD,+11.91%,N/A,N/A,N/A,N/A,N/A,152.01,167.39,150.30,166.79,10.04M
2026-04-13,AMD,246.83 USD,+0.73%,N/A,N/A,N/A,N/A,N/A,245.03,247.33,242.03,246.83,22.78M
2026-04-13,ATKR,68.70 USD,+1.28%,N/A,N/A,N/A,N/A,N/A,67.60,68.81,66.79,68.70,"389,500"
2026-04-13,AVAV,194.39 USD,+8.16%,N/A,N/A,N/A,N/A,N/A,177.02,194.82,177.00,194.39,1.28M
2026-04-13,CAT,790.23 USD,+0.14%,N/A,N/A,N/A,N/A,N/A,786.92,797.02,783.84,790.23,1.82M
2026-04-13,COHR,307.93 USD,+0.14%,N/A,N/A,N/A,N/A,N/A,305.75,313.00,302.81,307.93,4.52M
2026-04-13,FLNC,13.65 USD,-0.94%,N/A,N/A,N/A,N/A,N/A,13.55,14.11,13.30,13.65,3.08M
2026-04-13,HUM,198.23 USD,+3.16%,N/A,N/A,N/A,N/A,N/A,191.00,198.45,190.02,198.23,1.42M
2026-04-13,IONQ,29.76 USD,+3.37%,N/A,N/A,N/A,N/A,N/A,28.25,29.84,27.87,29.76,15.26M
2026-04-13,KEY,21.72 USD,+1.21%,N/A,N/A,N/A,N/A,N/A,21.29,21.74,21.19,21.72,15.05M
2026-04-13,KO,76.41 USD,-1.37%,N/A,N/A,N/A,N/A,N/A,77.32,77.45,75.83,76.41,12.70M
2026-04-13,KTOS,73.55 USD,+4.56%,N/A,N/A,N/A,N/A,N/A,70.10,74.10,69.61,73.55,2.56M
2026-04-13,MOD,256.99 USD,+6.43%,N/A,N/A,N/A,N/A,N/A,241.52,258.87,240.17,256.99,1.73M
2026-04-13,NXT,111.55 USD,-5.44%,N/A,N/A,N/A,N/A,N/A,117.88,118.24,110.97,111.55,1.60M
2026-04-13,ORA,112.28 USD,-2.55%,N/A,N/A,N/A,N/A,N/A,115.00,115.23,109.99,112.28,"959,800"
2026-04-13,OXY,58.06 USD,+0.16%,N/A,N/A,N/A,N/A,N/A,58.62,59.24,57.40,58.06,14.48M
2026-04-13,PL,34.32 USD,-1.01%,N/A,N/A,N/A,N/A,N/A,34.23,35.49,32.72,34.32,11.98M
2026-04-13,PLUG,2.77 USD,+1.09%,N/A,N/A,N/A,N/A,N/A,2.73,2.87,2.69,2.77,60.16M
2026-04-13,RDW,9.99 USD,+7.53%,N/A,N/A,N/A,N/A,N/A,9.18,10.15,9.06,9.99,15.95M
2026-04-13,RKLB,70.62 USD,+3.78%,N/A,N/A,N/A,N/A,N/A,67.05,71.55,66.59,70.62,17.99M
2026-04-13,SPIR,23.14 USD,+7.33%,N/A,N/A,N/A,N/A,N/A,22.15,23.59,20.51,23.14,4.37M
2026-04-13,T,25.61 USD,-3.21%,N/A,N/A,N/A,N/A,N/A,26.37,26.39,25.40,25.61,46.75M
2026-04-13,XOM,152.64 USD,+0.09%,N/A,N/A,N/A,N/A,N/A,154.27,154.62,151.28,152.64,18.69M
2026-04-14,AAPL,258.83 USD,-0.14%,N/A,N/A,N/A,N/A,N/A,259.25,261.93,257.19,258.83,48.37M
2026-04-14,ALAB,170.60 USD,+2.28%,N/A,N/A,N/A,N/A,N/A,165.48,171.92,158.50,170.60,7.66M
2026-04-14,AMD,255.07 USD,+3.34%,N/A,N/A,N/A,N/A,N/A,249.79,255.46,245.70,255.07,25.73M
2026-04-14,ATKR,68.89 USD,+0.28%,N/A,N/A,N/A,N/A,N/A,68.93,69.65,68.41,68.89,"246,700"
2026-04-14,AVAV,194.52 USD,+0.07%,N/A,N/A,N/A,N/A,N/A,199.00,201.98,192.52,194.52,"953,400"
2026-04-14,CAT,792.74 USD,+0.32%,N/A,N/A,N/A,N/A,N/A,794.49,796.48,780.55,792.74,1.87M
2026-04-14,COHR,313.42 USD,+1.78%,N/A,N/A,N/A,N/A,N/A,317.08,320.00,299.00,313.42,4.50M
2026-04-14,FLNC,14.80 USD,+8.42%,N/A,N/A,N/A,N/A,N/A,14.70,14.98,14.12,14.80,3.85M
2026-04-14,HUM,196.21 USD,-1.02%,N/A,N/A,N/A,N/A,N/A,198.51,201.79,195.55,196.21,1.12M
2026-04-14,IONQ,35.76 USD,+20.16%,N/A,N/A,N/A,N/A,N/A,31.78,35.88,31.06,35.76,68.01M
2026-04-14,KEY,21.63 USD,-0.41%,N/A,N/A,N/A,N/A,N/A,21.72,21.78,21.42,21.63,14.33M
2026-04-14,KO,75.90 USD,-0.67%,N/A,N/A,N/A,N/A,N/A,75.97,76.62,75.80,75.90,12.40M
2026-04-14,KTOS,73.66 USD,+0.15%,N/A,N/A,N/A,N/A,N/A,74.66,76.57,72.52,73.66,2.59M
2026-04-14,MOD,253.66 USD,-1.30%,N/A,N/A,N/A,N/A,N/A,260.01,260.01,242.00,253.66,1.06M
2026-04-14,NXT,114.92 USD,+3.02%,N/A,N/A,N/A,N/A,N/A,113.08,115.35,109.67,114.92,1.84M
2026-04-14,ORA,114.74 USD,+2.19%,N/A,N/A,N/A,N/A,N/A,113.79,114.91,112.60,114.74,"832,600"
2026-04-14,OXY,55.38 USD,-4.62%,N/A,N/A,N/A,N/A,N/A,56.92,57.00,55.10,55.38,16.46M
2026-04-14,PL,33.93 USD,-1.14%,N/A,N/A,N/A,N/A,N/A,35.59,36.45,31.88,33.93,16.34M
2026-04-14,PLUG,2.94 USD,+6.14%,N/A,N/A,N/A,N/A,N/A,2.92,3.01,2.87,2.94,86.05M
2026-04-14,RDW,9.81 USD,-1.80%,N/A,N/A,N/A,N/A,N/A,10.50,10.54,9.46,9.81,22.54M
2026-04-14,RKLB,72.22 USD,+2.27%,N/A,N/A,N/A,N/A,N/A,73.56,74.75,70.48,72.22,22.64M
2026-04-14,SPIR,20.74 USD,-10.37%,N/A,N/A,N/A,N/A,N/A,22.54,23.15,19.50,20.74,5.44M
2026-04-14,T,25.62 USD,+0.04%,N/A,N/A,N/A,N/A,N/A,25.20,25.71,24.94,25.62,42.17M
2026-04-14,XOM,149.24 USD,-2.23%,N/A,N/A,N/A,N/A,N/A,150.07,150.11,146.72,149.24,18.53M
2026-04-15,AAPL,266.43 USD,+2.94%,N/A,N/A,N/A,N/A,N/A,258.16,266.56,257.81,266.43,49.91M
2026-04-15,ALAB,172.09 USD,+0.87%,N/A,N/A,N/A,N/A,N/A,170.89,175.60,165.94,172.09,5.06M
2026-04-15,AMD,258.12 USD,+1.20%,N/A,N/A,N/A,N/A,N/A,254.96,258.18,251.85,258.12,24.70M
2026-04-15,ATKR,67.68 USD,-1.76%,N/A,N/A,N/A,N/A,N/A,67.62,68.27,66.53,67.68,"439,800"
2026-04-15,AVAV,198.42 USD,+2.00%,N/A,N/A,N/A,N/A,N/A,197.29,200.26,194.19,198.42,"833,900"
2026-04-15,CAT,768.71 USD,-3.03%,N/A,N/A,N/A,N/A,N/A,785.60,788.47,755.21,768.71,2.76M
2026-04-15,COHR,308.20 USD,-1.67%,N/A,N/A,N/A,N/A,N/A,313.50,322.48,304.06,308.20,4.95M
2026-04-15,FLNC,15.21 USD,+2.77%,N/A,N/A,N/A,N/A,N/A,15.27,15.94,14.77,15.21,4.02M
2026-04-15,HUM,198.37 USD,+1.10%,N/A,N/A,N/A,N/A,N/A,196.73,198.74,193.00,198.37,1.29M
2026-04-15,IONQ,43.25 USD,+20.95%,N/A,N/A,N/A,N/A,N/A,38.36,43.34,37.46,43.25,96.97M
2026-04-15,KEY,21.57 USD,-0.28%,N/A,N/A,N/A,N/A,N/A,21.66,21.83,21.45,21.57,22.70M
2026-04-15,KO,75.31 USD,-0.78%,N/A,N/A,N/A,N/A,N/A,75.74,75.74,74.72,75.31,16.21M
2026-04-15,KTOS,74.66 USD,+1.36%,N/A,N/A,N/A,N/A,N/A,75.69,76.29,73.25,74.66,3.50M
2026-04-15,MOD,238.14 USD,-6.12%,N/A,N/A,N/A,N/A,N/A,250.93,252.25,232.21,238.14,1.22M
2026-04-15,NXT,110.12 USD,-4.18%,N/A,N/A,N/A,N/A,N/A,116.45,120.87,108.81,110.12,2.42M
2026-04-15,ORA,113.81 USD,-0.81%,N/A,N/A,N/A,N/A,N/A,114.83,115.70,113.13,113.81,"698,000"
2026-04-15,OXY,55.83 USD,+0.81%,N/A,N/A,N/A,N/A,N/A,55.45,56.40,55.12,55.83,12.24M
2026-04-15,PL,34.41 USD,+1.41%,N/A,N/A,N/A,N/A,N/A,34.42,35.17,32.81,34.41,10.94M
2026-04-15,PLUG,2.93 USD,-0.34%,N/A,N/A,N/A,N/A,N/A,2.99,3.01,2.82,2.93,68.69M
2026-04-15,RDW,9.91 USD,+1.02%,N/A,N/A,N/A,N/A,N/A,9.84,9.94,9.45,9.91,16.84M
2026-04-15,RKLB,73.60 USD,+1.91%,N/A,N/A,N/A,N/A,N/A,73.58,74.59,69.60,73.60,23.57M
2026-04-15,SPIR,20.54 USD,-0.96%,N/A,N/A,N/A,N/A,N/A,20.75,21.00,19.50,20.54,2.19M
2026-04-15,T,25.46 USD,-0.62%,N/A,N/A,N/A,N/A,N/A,25.68,25.78,25.42,25.46,33.85M
2026-04-15,XOM,149.01 USD,-0.15%,N/A,N/A,N/A,N/A,N/A,148.60,150.23,146.90,149.01,15.63M
2026-04-16,AAPL,263.40 USD,-1.14%,N/A,N/A,N/A,N/A,N/A,266.80,267.16,261.27,263.40,43.32M
2026-04-16,ALAB,170.81 USD,-0.74%,N/A,N/A,N/A,N/A,N/A,173.00,173.58,161.05,170.81,4.53M
2026-04-16,AMD,278.26 USD,+7.80%,N/A,N/A,N/A,N/A,N/A,264.99,279.34,261.51,278.26,64.85M
2026-04-16,ATKR,66.99 USD,-1.02%,N/A,N/A,N/A,N/A,N/A,67.79,68.08,66.40,66.99,"685,400"
2026-04-16,AVAV,201.99 USD,+1.80%,N/A,N/A,N/A,N/A,N/A,203.31,207.23,197.70,201.99,1.08M
2026-04-16,CAT,771.19 USD,+0.32%,N/A,N/A,N/A,N/A,N/A,766.54,771.34,753.02,771.19,2.01M
2026-04-16,COHR,328.00 USD,+6.42%,N/A,N/A,N/A,N/A,N/A,315.00,332.00,312.92,328.00,6.81M
2026-04-16,FLNC,14.98 USD,-1.51%,N/A,N/A,N/A,N/A,N/A,15.63,15.83,14.72,14.98,3.84M
2026-04-16,HUM,200.76 USD,+1.20%,N/A,N/A,N/A,N/A,N/A,198.82,201.75,196.21,200.76,1.83M
2026-04-16,IONQ,44.68 USD,+3.31%,N/A,N/A,N/A,N/A,N/A,44.51,45.43,40.84,44.68,79.29M
2026-04-16,KEY,21.67 USD,+0.46%,N/A,N/A,N/A,N/A,N/A,21.62,22.09,21.34,21.67,23.04M
2026-04-16,KO,75.18 USD,-0.17%,N/A,N/A,N/A,N/A,N/A,75.03,75.84,74.90,75.18,11.50M
2026-04-16,KTOS,74.41 USD,-0.33%,N/A,N/A,N/A,N/A,N/A,76.31,77.22,73.01,74.41,2.42M
2026-04-16,MOD,235.25 USD,-1.21%,N/A,N/A,N/A,N/A,N/A,237.73,242.26,232.14,235.25,"793,100"
2026-04-16,NXT,106.83 USD,-2.99%,N/A,N/A,N/A,N/A,N/A,110.07,110.17,103.73,106.83,2.01M
2026-04-16,ORA,112.52 USD,-1.13%,N/A,N/A,N/A,N/A,N/A,113.44,113.74,111.00,112.52,"704,400"
2026-04-16,OXY,56.87 USD,+1.86%,N/A,N/A,N/A,N/A,N/A,56.18,57.06,55.61,56.87,10.02M
2026-04-16,PL,39.89 USD,+15.93%,N/A,N/A,N/A,N/A,N/A,34.98,40.23,34.92,39.89,19.60M
2026-04-16,PLUG,2.86 USD,-2.39%,N/A,N/A,N/A,N/A,N/A,2.95,2.97,2.78,2.86,57.51M
2026-04-16,RDW,11.22 USD,+13.22%,N/A,N/A,N/A,N/A,N/A,10.22,11.30,9.93,11.22,34.25M
2026-04-16,RKLB,82.93 USD,+12.68%,N/A,N/A,N/A,N/A,N/A,76.97,83.49,76.90,82.93,41.01M
2026-04-16,SPIR,21.31 USD,+3.75%,N/A,N/A,N/A,N/A,N/A,20.00,22.06,19.83,21.31,2.98M
2026-04-16,T,26.40 USD,+3.69%,N/A,N/A,N/A,N/A,N/A,25.52,26.43,25.46,26.40,34.90M
2026-04-16,XOM,151.98 USD,+1.99%,N/A,N/A,N/A,N/A,N/A,149.53,152.78,149.35,151.98,15.19M
2026-04-17,AAPL,270.23 USD,+2.59%,N/A,N/A,N/A,N/A,N/A,266.96,272.30,266.72,270.23,61.44M
2026-04-17,ALAB,174.05 USD,+1.90%,N/A,N/A,N/A,N/A,N/A,173.78,175.05,167.24,174.05,5.17M
2026-04-17,AMD,278.39 USD,+0.05%,N/A,N/A,N/A,N/A,N/A,281.00,281.05,274.14,278.39,35.52M
2026-04-17,ATKR,69.12 USD,+3.18%,N/A,N/A,N/A,N/A,N/A,68.16,70.67,67.41,69.12,2.40M
2026-04-17,AVAV,191.42 USD,-5.23%,N/A,N/A,N/A,N/A,N/A,204.68,208.65,186.18,191.42,1.57M
2026-04-17,CAT,793.14 USD,+2.85%,N/A,N/A,N/A,N/A,N/A,779.03,800.25,774.53,793.14,2.82M
2026-04-17,COHR,345.02 USD,+5.19%,N/A,N/A,N/A,N/A,N/A,333.49,345.12,332.25,345.02,5.63M
2026-04-17,FLNC,13.53 USD,-9.65%,N/A,N/A,N/A,N/A,N/A,13.82,14.72,13.28,13.53,7.63M
2026-04-17,HUM,205.14 USD,+2.18%,N/A,N/A,N/A,N/A,N/A,201.80,205.53,200.33,205.14,1.90M
2026-04-17,IONQ,46.09 USD,+3.16%,N/A,N/A,N/A,N/A,N/A,44.09,46.69,43.68,46.09,48.97M
2026-04-17,KEY,21.80 USD,+0.60%,N/A,N/A,N/A,N/A,N/A,21.87,22.16,21.73,21.80,18.02M
2026-04-17,KO,75.74 USD,+0.74%,N/A,N/A,N/A,N/A,N/A,74.95,76.06,74.80,75.74,15.03M
2026-04-17,KTOS,70.99 USD,-4.60%,N/A,N/A,N/A,N/A,N/A,75.43,76.89,70.41,70.99,7.16M
2026-04-17,MOD,243.71 USD,+3.60%,N/A,N/A,N/A,N/A,N/A,245.66,248.31,236.01,243.71,"958,300"
2026-04-17,NXT,111.39 USD,+4.27%,N/A,N/A,N/A,N/A,N/A,108.00,112.22,105.50,111.39,2.94M
2026-04-17,ORA,113.04 USD,+0.46%,N/A,N/A,N/A,N/A,N/A,112.45,113.51,110.53,113.04,2.59M
2026-04-17,OXY,53.79 USD,-5.42%,N/A,N/A,N/A,N/A,N/A,53.66,54.03,51.96,53.79,24.18M
2026-04-17,PL,38.48 USD,-3.53%,13.32B,N/A,-0.80,40.23,2.92,39.14,40.23,37.84,38.48,11.68M
2026-04-17,PLUG,2.78 USD,-2.80%,N/A,N/A,N/A,N/A,N/A,2.94,2.96,2.76,2.78,83.57M
2026-04-17,RDW,10.34 USD,-7.84%,N/A,N/A,N/A,N/A,N/A,11.15,11.38,10.30,10.34,24.98M
2026-04-17,RKLB,84.80 USD,+2.25%,N/A,N/A,N/A,N/A,N/A,84.08,86.99,83.60,84.80,26.07M
2026-04-17,SPIR,19.54 USD,-8.31%,N/A,N/A,N/A,N/A,N/A,21.60,21.80,19.33,19.54,2.48M
2026-04-17,T,26.51 USD,+0.42%,N/A,N/A,N/A,N/A,N/A,26.15,26.61,26.04,26.51,35.02M
2026-04-17,XOM,146.44 USD,-3.65%,N/A,N/A,N/A,N/A,N/A,144.86,146.80,141.97,146.44,28.95M
2026-04-20,AAPL,273.05 USD,+1.04%,N/A,N/A,N/A,N/A,N/A,270.33,274.28,270.29,273.05,36.59M
2026-04-20,ALAB,175.80 USD,+1.01%,N/A,N/A,N/A,N/A,N/A,174.40,176.97,168.20,175.80,4.18M
2026-04-20,AMD,274.95 USD,-1.24%,N/A,N/A,N/A,N/A,N/A,280.60,287.61,272.00,274.95,34.83M
2026-04-20,ATKR,69.05 USD,-0.10%,N/A,N/A,N/A,N/A,N/A,68.93,70.11,68.71,69.05,"338,500"
2026-04-20,AVAV,197.23 USD,+3.04%,N/A,N/A,N/A,N/A,N/A,190.81,198.60,189.49,197.23,1.01M
2026-04-20,CAT,798.40 USD,+0.66%,N/A,N/A,N/A,N/A,N/A,790.90,799.63,786.83,798.40,1.45M
2026-04-20,COHR,347.51 USD,+0.72%,N/A,N/A,N/A,N/A,N/A,346.28,348.47,335.00,347.51,3.87M
2026-04-20,FLNC,12.63 USD,-6.69%,N/A,N/A,N/A,N/A,N/A,13.38,13.45,12.18,12.63,5.83M
2026-04-20,HUM,210.34 USD,+2.53%,N/A,N/A,N/A,N/A,N/A,204.29,210.59,203.92,210.34,1.51M
2026-04-20,IONQ,48.32 USD,+4.84%,N/A,N/A,N/A,N/A,N/A,45.34,48.56,45.12,48.32,47.87M
2026-04-20,KEY,22.19 USD,+1.79%,N/A,N/A,N/A,N/A,N/A,21.72,22.26,21.70,22.19,13.29M
2026-04-20,KO,75.48 USD,-0.34%,N/A,N/A,N/A,N/A,N/A,75.82,76.22,75.36,75.48,10.14M
2026-04-20,KTOS,69.83 USD,-1.63%,N/A,N/A,N/A,N/A,N/A,70.04,71.71,68.86,69.83,4.16M
2026-04-20,MOD,251.50 USD,+3.20%,N/A,N/A,N/A,N/A,N/A,243.76,251.81,240.00,251.50,"658,900"
2026-04-20,NXT,106.49 USD,-4.40%,N/A,N/A,N/A,N/A,N/A,109.81,111.40,106.05,106.49,1.35M
2026-04-20,ORA,111.70 USD,-1.19%,N/A,N/A,N/A,N/A,N/A,112.08,114.24,111.61,111.70,"709,800"
2026-04-20,OXY,54.48 USD,+1.28%,N/A,N/A,N/A,N/A,N/A,54.12,54.96,53.87,54.48,11.50M
2026-04-20,PLUG,3.22 USD,+15.83%,N/A,N/A,N/A,N/A,N/A,2.73,3.23,2.72,3.22,112.24M
2026-04-20,RDW,10.21 USD,-1.26%,N/A,N/A,N/A,N/A,N/A,10.34,10.65,9.98,10.21,22.03M
2026-04-20,RKLB,89.46 USD,+5.50%,N/A,N/A,N/A,N/A,N/A,84.85,90.35,84.60,89.46,28.83M
2026-04-20,SPIR,18.15 USD,-7.11%,N/A,N/A,N/A,N/A,N/A,19.48,19.94,18.06,18.15,2.08M
2026-04-20,T,26.18 USD,-1.24%,N/A,N/A,N/A,N/A,N/A,26.52,26.68,26.17,26.18,30.51M
2026-04-20,XOM,147.68 USD,+0.85%,N/A,N/A,N/A,N/A,N/A,147.38,149.37,146.35,147.68,16.35M
2026-04-21,AAPL,266.17 USD,-2.52%,N/A,N/A,N/A,N/A,N/A,271.50,272.80,265.40,266.17,50.21M
2026-04-21,ALAB,191.97 USD,+9.20%,N/A,N/A,N/A,N/A,N/A,188.75,196.77,183.50,191.97,10.88M
2026-04-21,AMD,284.49 USD,+3.47%,N/A,N/A,N/A,N/A,N/A,277.33,286.20,276.62,284.49,38.95M
2026-04-21,ATKR,69.45 USD,+0.58%,N/A,N/A,N/A,N/A,N/A,69.53,70.53,68.97,69.45,"288,200"
2026-04-21,AVAV,210.07 USD,+6.51%,N/A,N/A,N/A,N/A,N/A,203.60,222.40,201.22,210.07,2.45M
2026-04-21,CAT,800.45 USD,+0.26%,N/A,N/A,N/A,N/A,N/A,804.88,820.20,797.79,800.45,2.29M
2026-04-21,COHR,343.79 USD,-1.07%,N/A,N/A,N/A,N/A,N/A,352.94,362.54,340.71,343.79,5.12M
2026-04-21,FLNC,12.77 USD,+1.11%,N/A,N/A,N/A,N/A,N/A,13.09,13.68,12.64,12.77,5.60M
2026-04-21,HUM,217.36 USD,+3.34%,N/A,N/A,N/A,N/A,N/A,221.71,223.74,216.49,217.36,3.07M
2026-04-21,IONQ,46.28 USD,-4.22%,N/A,N/A,N/A,N/A,N/A,48.60,48.73,45.72,46.28,38.38M
2026-04-21,KEY,22.10 USD,-0.41%,N/A,N/A,N/A,N/A,N/A,22.27,22.55,22.02,22.10,14.43M
2026-04-21,KO,74.70 USD,-1.03%,N/A,N/A,N/A,N/A,N/A,75.48,75.53,74.62,74.70,11.81M
2026-04-21,KTOS,68.55 USD,-1.83%,N/A,N/A,N/A,N/A,N/A,70.26,70.90,67.82,68.55,4.18M
2026-04-21,MOD,247.49 USD,-1.59%,N/A,N/A,N/A,N/A,N/A,253.51,257.38,244.66,247.49,"687,000"
